?source_wdx	?sourceName	?traitCategory	?traitLabel	?tryDataVal	?unit	?unitComment
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1000.0	<http://qudt.org/vocab/unit/PPM>	"ppm"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	73.0	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	90.5	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	90.1	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	80.6	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	76.8	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	75.2	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	75.0	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	73.1	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218155>	"Quercus ilex"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	66.7	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218417>	"Betula glandulosa"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.38	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.98	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.59	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.7	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.71	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.85	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.78	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.124	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.077	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.122	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.118	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.114	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.111	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.108	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.084	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.117	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.116	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.125	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.135	<http://qudt.org/vocab/unit/PERCENT>	"percent"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	967.0	<http://qudt.org/vocab/unit/MilliGM-PER-KiloGM>	"mg/kg"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1900.0	<http://qudt.org/vocab/unit/PPM>	"ppm"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q218425>	"Picea mariana"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	56.1875	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"cm^2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21876051>	"Osteospermum moniliferum"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.508	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21876051>	"Osteospermum moniliferum"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.56	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21876051>	"Osteospermum moniliferum"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.166	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21876051>	"Osteospermum moniliferum"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.376	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21976301>	"Medicago falcata"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	28.2	<http://qudt.org/vocab/unit/MilliGM-PER-GM>	"mg/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21976301>	"Medicago falcata"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.82	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q21976301>	"Medicago falcata"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.72	<http://qudt.org/vocab/unit/MilliGM-PER-GM>	"mg/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q22104145>	"Diplacus aurantiacus"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.4	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q22113514>	"Aquilegia caerulea"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	193.9024	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2253450>	"Verbascum sinuatum"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.08	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.897	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.913	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.207	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.275	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.426	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.212	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.098	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2266358>	"Quercus gambelii"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	0.206	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q22699>	"Castanea sativa"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	133.1	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q22701>	"Sambucus nigra"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	192.4	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2333372>	"Pieris japonica"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.5	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.93	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2365593>	"Lupinus perennis"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	3.275337	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2367334>	"Boswellia serrata"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.32	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.48	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2386378>	"Magnolia obovata"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.54	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2386378>	"Magnolia obovata"^^<http://www.w3.org/2001/XMLSchema#string>	"Specific leaf area"	"SLA: undefined if petiole in- or excluded"^^<http://www.w3.org/2001/XMLSchema#string>	310.9453	<http://qudt.org/vocab/unit/CentiM2-PER-GM>	"SLA cm2/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2395449>	"Lactuca tatarica"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.26	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2395449>	"Lactuca tatarica"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	22.6	<http://qudt.org/vocab/unit/MilliGM-PER-GM>	"mg/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2395449>	"Lactuca tatarica"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.78	<http://qudt.org/vocab/unit/MilliGM-PER-GM>	"mg/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q24055165>	"Limonium migjornense"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.47	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q2415950>	"Eriostemon australasius"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	1.198121	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q243922>	"Caragana pygmaea"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	33.6	<http://qudt.org/vocab/unit/MilliGM-PER-GM>	"mg/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q243922>	"Caragana pygmaea"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf phosphorus content"	"Leaf phosphorus content per dry mass (Pmass)"^^<http://www.w3.org/2001/XMLSchema#string>	2.61	<http://qudt.org/vocab/unit/MilliGM-PER-GM>	"mg/g"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q244583>	"Cardamine bulbifera"^^<http://www.w3.org/2001/XMLSchema#string>	"Leaf nitrogen content"	"Leaf nitrogen content per dry mass (Nmass)"^^<http://www.w3.org/2001/XMLSchema#string>	3.85	<http://qudt.org/vocab/unit/PERCENT>	"%"^^<http://www.w3.org/2001/XMLSchema#string>
