?structure_inchikey	?wd_chem	?source_wdx	?sourceName
"ILUAVCBOWYHFAI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105115474>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"LCYXQUJDODZYIJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27103091>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"NVEQFIOZRFFVFW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q67879768>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"PLQMEXSCSAIXGB-SAXRGWBVSA-N"	<http://www.wikidata.org/entity/Q27132774>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"RGZSQWQPBWRIAQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104667223>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"RECUKUPTGUEGMW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q225543>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"QAIPRVGONGVQAS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q56231106>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"NKXINWNCBKRRIC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q83068980>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"QWQSMEDUZQDVLA-KPHNHPKPSA-N"	<http://www.wikidata.org/entity/Q104253369>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"YZJCDVRXBOPXSQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27231417>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"ZQGMLVQZBIKKMP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105381455>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"UAHWPYUMFXYFJY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q424577>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"VSMOENVRRABVKN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q161667>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"WQZGKKKJIJFFOK-DVKNGEFBSA-N"	<http://www.wikidata.org/entity/Q23905965>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"FUCYIEXQVQJBKY-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q74417605>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"FAMPSKZZVDUYOS-HYXCZMNISA-N"	<http://www.wikidata.org/entity/Q125606226>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"ATEFPOUAMCWAQS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27102315>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"CQLRUIIRRZYHHS-UVHBULKNSA-N"	<http://www.wikidata.org/entity/Q27145529>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"FPLNRAYTBIFSFW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27147813>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"HAQWEMHXSIRYBE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72482766>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"BOTWFXYSPFMFNR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q103816902>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"FAMPSKZZVDUYOS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27121615>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"FRMCCTDTYSRUBE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104166712>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"GUAFOGOEJLSQBT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15424761>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"BKFIQORTLXDLHQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82297534>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"FIHJKUPKCHIPAT-AHIGJZGOSA-N"	<http://www.wikidata.org/entity/Q707939>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104167717>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"BAVONGHXFVOKBV-NXEZZACHSA-N"	<http://www.wikidata.org/entity/Q27891515>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"MBABCNBNDNGODA-UOCXRWNNSA-N"	<http://www.wikidata.org/entity/Q105160612>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"KQFUXLQBMQGNRT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q3036425>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"IGEBZMMCKFUABB-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110202624>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"LYGPBZVKGHHTIE-HUBYJIGHSA-N"	<http://www.wikidata.org/entity/Q27114859>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"JYGAZEJXUVDYHI-DGTMBMJNSA-N"	<http://www.wikidata.org/entity/Q76416465>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"IKGXIBQEEMLURG-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27163468>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"NBVTYGIYKCPHQN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q5114941>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"OVSQVDMCBVZWGM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104193829>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"PJQLSMYMOKWUJG-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15228129>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"RIGYMJVFEJNCKD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27266189>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"WSQWAMGRHJQANC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q63395673>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"ZZEQOHMDRQUMMH-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27145152>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"VNQXSTWCDUXYEZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q2698440>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"VLXDPFLIRFYIME-BTFPBAQTSA-N"	<http://www.wikidata.org/entity/Q27237288>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"WRYLYDPHFGVWKC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q416114>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"VKOSQMWSWLZQPA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15634189>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"ZQGMLVQZBIKKMP-NNWCWBAJSA-N"	<http://www.wikidata.org/entity/Q27281229>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"VJJZJBUCDWKPLC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27105473>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"VIMXTGUGWLAOFZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72473877>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"XMGUZQZZMQBVFF-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105331104>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"WUOACPNHFRMFPN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27109437>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"ZHHCFKHSMKRNCX-CRBWWJEESA-N"	<http://www.wikidata.org/entity/Q105375727>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"UUEWWPMRAWHKBO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82111352>	<http://www.wikidata.org/entity/Q15468977>	"Artemisia apiacea"^^<http://www.w3.org/2001/XMLSchema#string>
"AXHZIEAQVMBUKO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104920568>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"FUOITKFXHPXSCA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105001875>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"BZRLCYIGYQPZPJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110190619>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"KEIIIPKLVSSAEI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q83102037>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"KRGDFVQWQJIMEK-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105144975>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"KMSIOVRZJTULCD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110190693>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"MUUDYSFWQUSAOO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27136508>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"LXEJWVDCRDILQQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104400405>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"PEZAKJUGIDWOSG-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110079121>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"SCYFWIZEROMNMU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105250495>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"NXBYIJSAISXPKJ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105186931>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"RIKHTPZRKHGXPO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105236919>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"XFFOMNJIDRDDLQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27107393>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
<https://w3id.org/emi/abox#AAAIZLQILBFRTJ-UHFFFAOYSA-N>	<http://www.wikidata.org/entity/Q82100874>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"UEENYRGPBCHSLB-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104401368>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"ZKLKJLSAAKJRDT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105378555>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"YTAFCGJVBXRRGV-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q110193204>	<http://www.wikidata.org/entity/Q15470728>	"Artocarpus nitidus"^^<http://www.w3.org/2001/XMLSchema#string>
"HJCJLRPBKUXWKA-SRKHIJOISA-N"	<http://www.wikidata.org/entity/Q105029145>	<http://www.wikidata.org/entity/Q15470954>	"Artocarpus obtusus"^^<http://www.w3.org/2001/XMLSchema#string>
"WPRLLLRHSAWLQN-RUZDIDTESA-N"	<http://www.wikidata.org/entity/Q105310161>	<http://www.wikidata.org/entity/Q15470954>	"Artocarpus obtusus"^^<http://www.w3.org/2001/XMLSchema#string>
"KQVXNVAPNVELEE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104170532>	<http://www.wikidata.org/entity/Q15474845>	"Brosimum parinarioides"^^<http://www.w3.org/2001/XMLSchema#string>
"NOCXLEOYPZOMHM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104179825>	<http://www.wikidata.org/entity/Q15475264>	"Brosimum potabile"^^<http://www.w3.org/2001/XMLSchema#string>
"BVSPPBKONISENN-HVTWWXFQSA-N"	<http://www.wikidata.org/entity/Q104946833>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"JYIJIIVLEOETIQ-XJFOESAGSA-N"	<http://www.wikidata.org/entity/Q100145877>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"JYIJIIVLEOETIQ-XDQVBPFNSA-N"	<http://www.wikidata.org/entity/Q27103558>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"IFSYEEHQUSCGTN-FRRDWIJNSA-N"	<http://www.wikidata.org/entity/Q105112369>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"JYIJIIVLEOETIQ-SYQHCUMBSA-N"	<http://www.wikidata.org/entity/Q27256702>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"PKBPMASMWALHEP-ONUIULTDSA-N"	<http://www.wikidata.org/entity/Q105210294>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"PKBPMASMWALHEP-ALGQRKQJSA-N"	<http://www.wikidata.org/entity/Q105210292>	<http://www.wikidata.org/entity/Q15479078>	"Ormosia coutinhoi"^^<http://www.w3.org/2001/XMLSchema#string>
"OVSUBMGPYLUTRE-MPQNFGLWSA-N"	<http://www.wikidata.org/entity/Q105201332>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"ZXFONKIYGADSKA-IMXAPGSLSA-N"	<http://www.wikidata.org/entity/Q105385498>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"UKXCMNTZKCGLIW-BGNNPMCVSA-N"	<http://www.wikidata.org/entity/Q105274950>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"ZXFONKIYGADSKA-GMOUYKFSSA-N"	<http://www.wikidata.org/entity/Q105385497>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"UHWGIASSGNWZSY-FYJXDQFLSA-N"	<http://www.wikidata.org/entity/Q105273130>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"UHWGIASSGNWZSY-NCXUJONLSA-N"	<http://www.wikidata.org/entity/Q105273131>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"UKXCMNTZKCGLIW-QTBNRDNMSA-N"	<http://www.wikidata.org/entity/Q105274951>	<http://www.wikidata.org/entity/Q15480389>	"Alternanthera pungens"^^<http://www.w3.org/2001/XMLSchema#string>
"GOBAQYCCUYZMJY-HGLYATPPSA-N"	<http://www.wikidata.org/entity/Q27135120>	<http://www.wikidata.org/entity/Q15480575>	"Sorocea muriculata"^^<http://www.w3.org/2001/XMLSchema#string>
"RVIVNTAYJCDGGM-HOBFHCPDSA-N"	<http://www.wikidata.org/entity/Q105246065>	<http://www.wikidata.org/entity/Q15480575>	"Sorocea muriculata"^^<http://www.w3.org/2001/XMLSchema#string>
"SEHVRKPXIDOTRX-CMUUVTEDSA-N"	<http://www.wikidata.org/entity/Q27135121>	<http://www.wikidata.org/entity/Q15480575>	"Sorocea muriculata"^^<http://www.w3.org/2001/XMLSchema#string>
"PDHAOJSHSJQANO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105206501>	<http://www.wikidata.org/entity/Q15480575>	"Sorocea muriculata"^^<http://www.w3.org/2001/XMLSchema#string>
"PDHAOJSHSJQANO-OWOJBTEDSA-N"	<http://www.wikidata.org/entity/Q7116143>	<http://www.wikidata.org/entity/Q15480575>	"Sorocea muriculata"^^<http://www.w3.org/2001/XMLSchema#string>
"MLKQAGPAYHTNQQ-FHZCGXLGSA-N"	<http://www.wikidata.org/entity/Q105166787>	<http://www.wikidata.org/entity/Q1548163>	"Pimpinella major"^^<http://www.w3.org/2001/XMLSchema#string>
"OXVUXGFZHDKYLS-BLIWDXROSA-N"	<http://www.wikidata.org/entity/Q15634134>	<http://www.wikidata.org/entity/Q1548163>	"Pimpinella major"^^<http://www.w3.org/2001/XMLSchema#string>
"XBGUIVFBMBVUEG-CCEZHUSRSA-N"	<http://www.wikidata.org/entity/Q4039091>	<http://www.wikidata.org/entity/Q1548163>	"Pimpinella major"^^<http://www.w3.org/2001/XMLSchema#string>
"ZZTYPLSBNNGEIS-OPAXANQDSA-N"	<http://www.wikidata.org/entity/Q27135401>	<http://www.wikidata.org/entity/Q1548163>	"Pimpinella major"^^<http://www.w3.org/2001/XMLSchema#string>
"WCGUUGGRBIKTOS-GPOJBZKASA-N"	<http://www.wikidata.org/entity/Q416260>	<http://www.wikidata.org/entity/Q1548163>	"Pimpinella major"^^<http://www.w3.org/2001/XMLSchema#string>
"XBGUIVFBMBVUEG-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27121553>	<http://www.wikidata.org/entity/Q1548163>	"Pimpinella major"^^<http://www.w3.org/2001/XMLSchema#string>
"OLIPEHSMFXJMDS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105193993>	<http://www.wikidata.org/entity/Q15482779>	"Swartzia brachyrachis"^^<http://www.w3.org/2001/XMLSchema#string>
"NPJICTMALKLTFW-PYOHOBBFSA-N"	<http://www.wikidata.org/entity/Q105183066>	<http://www.wikidata.org/entity/Q15482779>	"Swartzia brachyrachis"^^<http://www.w3.org/2001/XMLSchema#string>
"CCDRPBGPIXPGRW-DLQTVUGOSA-N"	<http://www.wikidata.org/entity/Q104402787>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"LEQCLUFJRGKLOA-WLMDKFIXSA-N"	<http://www.wikidata.org/entity/Q27133812>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"KZIQZLSHACGNHX-LOZDZRSSSA-N"	<http://www.wikidata.org/entity/Q105148172>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"OGKRHYLZKFTGGO-RWKYVBNUSA-N"	<http://www.wikidata.org/entity/Q105191671>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"RMYDFFXGMJGAGO-SFLLBQKBSA-N"	<http://www.wikidata.org/entity/Q105241142>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"OXVYRBXTKPWUPC-ONAHVQKTSA-N"	<http://www.wikidata.org/entity/Q105202998>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"XDOWLZLNKGBUOB-PTTHGKMSSA-N"	<http://www.wikidata.org/entity/Q105325976>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"ZNFRITHWVZXJRK-YHFBEQRYSA-N"	<http://www.wikidata.org/entity/Q105380036>	<http://www.wikidata.org/entity/Q15484475>	"Swartzia schomburgkii"^^<http://www.w3.org/2001/XMLSchema#string>
"TUNFSRHWOTWDNC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q422658>	<http://www.wikidata.org/entity/Q15490017>	"Virola bicuhyba"^^<http://www.w3.org/2001/XMLSchema#string>
"DBMJHZVVGFZEDY-AREMUKBSSA-N"	<http://www.wikidata.org/entity/Q104974554>	<http://www.wikidata.org/entity/Q15492162>	"Albizia adinocephala"^^<http://www.w3.org/2001/XMLSchema#string>
"BIJLNPCGAYTFAD-RUZDIDTESA-N"	<http://www.wikidata.org/entity/Q104936545>	<http://www.wikidata.org/entity/Q15492162>	"Albizia adinocephala"^^<http://www.w3.org/2001/XMLSchema#string>
"FDTSEFAHSFJXIX-FOYDTYKNSA-N"	<http://www.wikidata.org/entity/Q104993796>	<http://www.wikidata.org/entity/Q15492162>	"Albizia adinocephala"^^<http://www.w3.org/2001/XMLSchema#string>
"MHELCBITRUAXMF-NDEPHWFRSA-N"	<http://www.wikidata.org/entity/Q105163758>	<http://www.wikidata.org/entity/Q15492162>	"Albizia adinocephala"^^<http://www.w3.org/2001/XMLSchema#string>
"KTVPQZMXCITCLI-VSGBNLITSA-N"	<http://www.wikidata.org/entity/Q105145988>	<http://www.wikidata.org/entity/Q15492162>	"Albizia adinocephala"^^<http://www.w3.org/2001/XMLSchema#string>
"NKUXWPLJVSOWSO-HHHXNRCGSA-N"	<http://www.wikidata.org/entity/Q105181172>	<http://www.wikidata.org/entity/Q15492162>	"Albizia adinocephala"^^<http://www.w3.org/2001/XMLSchema#string>
"AWXRMPBTOKZHBB-SEILHWAQSA-N"	<http://www.wikidata.org/entity/Q105100264>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"AWXRMPBTOKZHBB-UPGOVNAASA-N"	<http://www.wikidata.org/entity/Q104920359>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"DOJKTKQXEVTQMI-LVJCECSGSA-N"	<http://www.wikidata.org/entity/Q104986019>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"KWXCZSMMAKGXBP-OVBHACGXSA-N"	<http://www.wikidata.org/entity/Q105147199>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"LMYIPCDGVFQAHU-JLTSQMGESA-N"	<http://www.wikidata.org/entity/Q105154186>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"NMIKDMFSQVDXPC-LGIFJXGISA-N"	<http://www.wikidata.org/entity/Q105181798>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"OJZQWQZTFYKVNT-SNSJADRGSA-N"	<http://www.wikidata.org/entity/Q105193411>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"QDEYKGKBMCIYCT-FNUQUBLCSA-N"	<http://www.wikidata.org/entity/Q104397628>	<http://www.wikidata.org/entity/Q15493526>	"Citharexylum caudatum"^^<http://www.w3.org/2001/XMLSchema#string>
"HBVZRPAKZOLBPL-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104253052>	<http://www.wikidata.org/entity/Q15523173>	"Amphimas pterocarpoides"^^<http://www.w3.org/2001/XMLSchema#string>
"KJGPBYUQZLUKLL-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27105693>	<http://www.wikidata.org/entity/Q15523173>	"Amphimas pterocarpoides"^^<http://www.w3.org/2001/XMLSchema#string>
"SGNBVLSWZMBQTH-PODYLUTMSA-N"	<http://www.wikidata.org/entity/Q2756479>	<http://www.wikidata.org/entity/Q15524066>	"Nothoscordum gracile"^^<http://www.w3.org/2001/XMLSchema#string>
"JDVVGAQPNNXQDW-TVNFTVLESA-N"	<http://www.wikidata.org/entity/Q753104>	<http://www.wikidata.org/entity/Q15524509>	"Alexa grandiflora"^^<http://www.w3.org/2001/XMLSchema#string>
