?structure_inchikey	?wd_chem	?source_wdx	?sourceName
"GRBHNQFQFHLCHO-BHMAJAPKSA-N"	<http://www.wikidata.org/entity/Q27136299>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-RKDXNWHRSA-N"	<http://www.wikidata.org/entity/Q2095629>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-RKDXNWHRSA-N"	<http://www.wikidata.org/entity/Q2095629>	<http://www.wikidata.org/entity/Q1788810>	"Pistacia atlantica"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-RKDXNWHRSA-N"	<http://www.wikidata.org/entity/Q2095629>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q15612952>	"Cryptocarya agathophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"GRWFGVWFFZKLTI-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27104380>	<http://www.wikidata.org/entity/Q974954>	"Abies cilicica"^^<http://www.w3.org/2001/XMLSchema#string>
"GSACHNDPLCWILD-KFTMRJCQSA-N"	<http://www.wikidata.org/entity/Q105016914>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"GSZGJTIWTWKADX-WBADQZIMSA-N"	<http://www.wikidata.org/entity/Q105018302>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"GUAFOGOEJLSQBT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15424761>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"GUAFOGOEJLSQBT-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15424761>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"GVLSMMAPMUCRRO-OQZGELFMSA-N"	<http://www.wikidata.org/entity/Q27136558>	<http://www.wikidata.org/entity/Q2248958>	"Guaiacum sanctum"^^<http://www.w3.org/2001/XMLSchema#string>
"GVLSMMAPMUCRRO-POAYWABDSA-N"	<http://www.wikidata.org/entity/Q27136560>	<http://www.wikidata.org/entity/Q2248958>	"Guaiacum sanctum"^^<http://www.w3.org/2001/XMLSchema#string>
"GVLSMMAPMUCRRO-RZTCZVRSSA-N"	<http://www.wikidata.org/entity/Q27136559>	<http://www.wikidata.org/entity/Q2248958>	"Guaiacum sanctum"^^<http://www.w3.org/2001/XMLSchema#string>
"GVLSMMAPMUCRRO-UHBFVKAMSA-N"	<http://www.wikidata.org/entity/Q27136561>	<http://www.wikidata.org/entity/Q2248958>	"Guaiacum sanctum"^^<http://www.w3.org/2001/XMLSchema#string>
"GWDMSCZQYHAETO-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72466434>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"GWYFCOCPABKNJV-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q415536>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"GXLQUHPXGLZNGE-BJBZVNFPSA-N"	<http://www.wikidata.org/entity/Q63408589>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"GXMKKDDGINQVBE-HHUCQEJWSA-N"	<http://www.wikidata.org/entity/Q104375776>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
"GXNRMGXAKSADKB-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105023228>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"GXUQZHWWGWBNPT-GZHKEPGYSA-N"	<http://www.wikidata.org/entity/Q105023409>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"GXUQZHWWGWBNPT-VPYMBIKWSA-N"	<http://www.wikidata.org/entity/Q105023412>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"GYHFUZHODSMOHU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q419668>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"GYHFUZHODSMOHU-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q419668>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"GZTUAPFQPZVTGA-LTWMUGOISA-N"	<http://www.wikidata.org/entity/Q105024608>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"GZUGASVGTFVJJB-MXJLCYGJSA-N"	<http://www.wikidata.org/entity/Q105024623>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"GZYBRZKGRORIHQ-PXDATVDWSA-N"	<http://www.wikidata.org/entity/Q105024719>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"GZYBRZKGRORIHQ-SQJMNOBHSA-N"	<http://www.wikidata.org/entity/Q105024720>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HALTYQLQMCAMTK-PEBSPDOASA-N"	<http://www.wikidata.org/entity/Q105024937>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"HAVWRBANWNTOJX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15410973>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"HBFNWMJHTGIQRB-CQSZACIVSA-N"	<http://www.wikidata.org/entity/Q105025263>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"HCFGMTANKHPFJU-PGTRWGDISA-N"	<http://www.wikidata.org/entity/Q105025663>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HCFGMTANKHPFJU-RQRRDGPPSA-N"	<http://www.wikidata.org/entity/Q105025664>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HCOZRFYGIFMIEX-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27137360>	<http://www.wikidata.org/entity/Q5434925>	"Myristica maingayi"^^<http://www.w3.org/2001/XMLSchema#string>
"HCQUMJYLWCSLLR-XFQAVAEZSA-N"	<http://www.wikidata.org/entity/Q105025928>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-PHZDYDNGSA-N"	<http://www.wikidata.org/entity/Q425004>	<http://www.wikidata.org/entity/Q5834163>	"Entandrophragma angolense"^^<http://www.w3.org/2001/XMLSchema#string>
"HCXVJBMSMIARIN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104167717>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"HELNZVBYWRVMNN-DXRWOZFTSA-N"	<http://www.wikidata.org/entity/Q105026888>	<http://www.wikidata.org/entity/Q18076816>	"Leplaea cedrata"^^<http://www.w3.org/2001/XMLSchema#string>
"HEOHAISYUOGPDX-PZVJUEDKSA-N"	<http://www.wikidata.org/entity/Q105026948>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HESWCJDXWDNXCR-DUMNWFOQSA-N"	<http://www.wikidata.org/entity/Q105027019>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"HESWCJDXWDNXCR-MALLOTDXSA-N"	<http://www.wikidata.org/entity/Q105027020>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"HESWCJDXWDNXCR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q104167770>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"HEWISADZOXYZPA-OKXJJECOSA-N"	<http://www.wikidata.org/entity/Q105027083>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"HEWISADZOXYZPA-ZJOLZYKMSA-N"	<http://www.wikidata.org/entity/Q105027085>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"HFGSQOYIOKBQOW-UAQQPVTRSA-N"	<http://www.wikidata.org/entity/Q105027309>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HFGSQOYIOKBQOW-XGVRXJSRSA-N"	<http://www.wikidata.org/entity/Q105027317>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HFGSQOYIOKBQOW-ZSDYHTTISA-N"	<http://www.wikidata.org/entity/Q5172335>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HFGSQOYIOKBQOW-ZSDYHTTISA-N"	<http://www.wikidata.org/entity/Q5172335>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HFHXEAICOLMGTA-ITFYMWOXSA-N"	<http://www.wikidata.org/entity/Q105027345>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"HFHXEAICOLMGTA-RDHLRPHQSA-N"	<http://www.wikidata.org/entity/Q105027346>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"HFPZCAJZSCWRBC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q284072>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HFPZCAJZSCWRBC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q284072>	<http://www.wikidata.org/entity/Q15612952>	"Cryptocarya agathophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"HFPZCAJZSCWRBC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q284072>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
"HFPZCAJZSCWRBC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q284072>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"HFPZCAJZSCWRBC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q284072>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"HFPZCAJZSCWRBC-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q284072>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
"HGXBRUKMWQGOIE-AFHBHXEDSA-N"	<http://www.wikidata.org/entity/Q3388802>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"HHGPYJLEJGNWJA-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q7317388>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HICYDYJTCDBHMZ-COMQUAJESA-N"	<http://www.wikidata.org/entity/Q27132143>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"HICYDYJTCDBHMZ-QVHKTLOISA-N"	<http://www.wikidata.org/entity/Q104253174>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HICYDYJTCDBHMZ-XFMPKHEZSA-N"	<http://www.wikidata.org/entity/Q104253183>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"HIGQPQRQIQDZMP-DHZHZOJOSA-N"	<http://www.wikidata.org/entity/Q426437>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
"HIONHMYURGHMTP-DVXVSMJQSA-N"	<http://www.wikidata.org/entity/Q105028941>	<http://www.wikidata.org/entity/Q18076816>	"Leplaea cedrata"^^<http://www.w3.org/2001/XMLSchema#string>
"HJCKGGNXLQCBHK-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105029147>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HJIKODJJEORHMZ-NNPZUXBVSA-N"	<http://www.wikidata.org/entity/Q27286050>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HJUFKGISWDHSRD-DOGSQSLWSA-N"	<http://www.wikidata.org/entity/Q105029456>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HJUFKGISWDHSRD-ZHUGDCOOSA-N"	<http://www.wikidata.org/entity/Q105029458>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HJUKBPHPHULBRA-AQNXPRMDSA-N"	<http://www.wikidata.org/entity/Q105029461>	<http://www.wikidata.org/entity/Q15612952>	"Cryptocarya agathophylla"^^<http://www.w3.org/2001/XMLSchema#string>
"HKQYGTCOTHHOMP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q408859>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"HKZQJZIFODOLFR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27102310>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
"HLCQNKQLAGJUPK-WBGSMKLASA-N"	<http://www.wikidata.org/entity/Q105030086>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"HLSNQZQSNWFXET-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72445511>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"HLXHWKRKFDBAEQ-XWTUZYLUSA-N"	<http://www.wikidata.org/entity/Q105030372>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HMIFNEKPRFKIQX-QHCPKHFHSA-N"	<http://www.wikidata.org/entity/Q105030518>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
"HODOWBFKRLQCBH-GPZRYRNASA-N"	<http://www.wikidata.org/entity/Q105031203>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HOEVRHHMDJKUMZ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15426264>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HOKJOPUNHSFUMB-CGAFVPGTSA-N"	<http://www.wikidata.org/entity/Q105031330>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"HOQDFKUSWWBYGK-KKSFZXQISA-N"	<http://www.wikidata.org/entity/Q105031476>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HPEFWCAKFRCLBD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q72465991>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
"HPOHAUWWDDPHRS-UWVGGRQHSA-N"	<http://www.wikidata.org/entity/Q63408709>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HPOHAUWWDDPHRS-UWVGGRQHSA-N"	<http://www.wikidata.org/entity/Q63408709>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"HPQKNJHVWUWAOR-BWCMQUJESA-N"	<http://www.wikidata.org/entity/Q82873444>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HPQKNJHVWUWAOR-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105031832>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
"HQEBQNGGKFIFBW-SDESGXHJSA-N"	<http://www.wikidata.org/entity/Q105032211>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
"HSANNLXBHKRHSH-LMUCYUMOSA-N"	<http://www.wikidata.org/entity/Q105032925>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HSNPSWRYBNJNOF-WCCBULMPSA-N"	<http://www.wikidata.org/entity/Q105033153>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HSNPSWRYBNJNOF-ZJDLJICXSA-N"	<http://www.wikidata.org/entity/Q105033154>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HSPUKYMHISVQNU-XYLSPEOBSA-N"	<http://www.wikidata.org/entity/Q105033198>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"HSPUKYMHISVQNU-XZHBXAKMSA-N"	<http://www.wikidata.org/entity/Q117835474>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
"HSTZMXCBWJGKHG-CUYWLFDKSA-N"	<http://www.wikidata.org/entity/Q3902665>	<http://www.wikidata.org/entity/Q15432960>	"Erythrophleum lasianthum"^^<http://www.w3.org/2001/XMLSchema#string>
"HUGUGFBIYQBLCS-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27107313>	<http://www.wikidata.org/entity/Q83170>	"Dalbergia melanoxylon"^^<http://www.w3.org/2001/XMLSchema#string>
"HUMGJQLBBAYPNM-HXUWFJFHSA-N"	<http://www.wikidata.org/entity/Q105033916>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HUMGJQLBBAYPNM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105033917>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HUMNYLRZRPPJDN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q372524>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"HUOOMAOYXQFIDQ-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q27148149>	<http://www.wikidata.org/entity/Q3274110>	"Nageia nagi"^^<http://www.w3.org/2001/XMLSchema#string>
"HVBVLFPWEDYRDF-ILESXYEXSA-N"	<http://www.wikidata.org/entity/Q105034181>	<http://www.wikidata.org/entity/Q1247582>	"Swietenia mahagoni"^^<http://www.w3.org/2001/XMLSchema#string>
"HVQAJTFOCKOKIN-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q5919049>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"HVYWMOMLDIMFJA-DPAQBDIFSA-N"	<http://www.wikidata.org/entity/Q43656>	<http://www.wikidata.org/entity/Q15388741>	"Ceriops decandra"^^<http://www.w3.org/2001/XMLSchema#string>
"HWYJCPANXFVVGH-MFKWGIFDSA-N"	<http://www.wikidata.org/entity/Q105034869>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"HXBWNAVRXULPIK-HTQKRWCJSA-N"	<http://www.wikidata.org/entity/Q104395561>	<http://www.wikidata.org/entity/Q2385259>	"Pterocarpus marsupium"^^<http://www.w3.org/2001/XMLSchema#string>
"HXCGUCZXPFBNRD-NEDVQNLSSA-N"	<http://www.wikidata.org/entity/Q27225562>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HXCGUCZXPFBNRD-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105034917>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HXRBQSOSCSKMTM-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q105035116>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"HYBRYAPKQCZIAE-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q15410229>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
"HYXULMWPHCMLGR-BEUFEYIVSA-N"	<http://www.wikidata.org/entity/Q104253418>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IAIHUHQCLTYTSF-MRTMQBJTSA-N"	<http://www.wikidata.org/entity/Q27089421>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IAIHUHQCLTYTSF-OYNCUSHFSA-N"	<http://www.wikidata.org/entity/Q64224715>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
"IAIHUHQCLTYTSF-ZCUBBSJVSA-N"	<http://www.wikidata.org/entity/Q110188634>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
"IAXGLXFIQSEJPB-MBHQVIDASA-N"	<http://www.wikidata.org/entity/Q105036332>	<http://www.wikidata.org/entity/Q5110439>	"Pterogyne nitens"^^<http://www.w3.org/2001/XMLSchema#string>
"IAXIHKJASWPASP-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q82067019>	<http://www.wikidata.org/entity/Q5434925>	"Myristica maingayi"^^<http://www.w3.org/2001/XMLSchema#string>
"IBBBJODOWHMIJZ-BSJNIYAHSA-N"	<http://www.wikidata.org/entity/Q105036409>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
"IBEJQTNPERQUOA-LLVKDONJSA-N"	<http://www.wikidata.org/entity/Q105036459>	<http://www.wikidata.org/entity/Q3266951>	"Handroanthus impetiginosus"^^<http://www.w3.org/2001/XMLSchema#string>
"IBLPTYJTKWQCDX-DVEJAMSSSA-N"	<http://www.wikidata.org/entity/Q125033260>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IBLPTYJTKWQCDX-XOQZPGFESA-N"	<http://www.wikidata.org/entity/Q105036575>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
"IBVJWOMJGCHRRW-UHFFFAOYSA-N"	<http://www.wikidata.org/entity/Q81986195>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
